"dataid";"localminute";"use";"air1";"air2";"air3";"airwindowunit1";"aquarium1";"bathroom1";"bathroom2";"bedroom1";"bedroom2";"bedroom3";"bedroom4";"bedroom5";"car1";"clotheswasher1";"clotheswasher_dryg1";"diningroom1";"diningroom2";"dishwasher1";"disposal1";"drye1";"dryg1";"freezer1";"furnace1";"furnace2";"garage1";"garage2";"gen";"grid";"heater1";"housefan1";"icemaker1";"jacuzzi1";"kitchen1";"kitchen2";"kitchenapp1";"kitchenapp2";"lights_plugs1";"lights_plugs2";"lights_plugs3";"lights_plugs4";"lights_plugs5";"lights_plugs6";"livingroom1";"livingroom2";"microwave1";"office1";"outsidelights_plugs1";"outsidelights_plugs2";"oven1";"oven2";"pool1";"pool2";"poollight1";"poolpump1";"pump1";"range1";"refrigerator1";"refrigerator2";"security1";"shed1";"sprinkler1";"unknown1";"unknown2";"unknown3";"unknown4";"utilityroom1";"venthood1";"waterheater1";"waterheater2";"winecooler1"
9803;"2013-12-14 05:45:00-06";0.263;0;;;;;;;;;;;;;;;;;0;;;;;0.016;;;;;0.263;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 05:46:00-06";0.258;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.258;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 05:47:00-06";0.256;0;;;;;;;;;;;;;;;;;0;;;;;0.016;;;;;0.256;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 05:48:00-06";0.236;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.236;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 05:49:00-06";0.224;0;;;;;;;;;;;;;;;;;0;;;;;0.016;;;;;0.224;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 05:50:00-06";0.187;0;;;;;;;;;;;;;;;;;0;;;;;0.016;;;;;0.187;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 05:51:00-06";0.157;0;;;;;;;;;;;;;;;;;0;;;;;0.016;;;;;0.157;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 05:52:00-06";0.157;0;;;;;;;;;;;;;;;;;0;;;;;0.016;;;;;0.157;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 05:53:00-06";0.159;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.159;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 05:54:00-06";0.162;0;;;;;;;;;;;;;;;;;0;;;;;0.016;;;;;0.162;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 05:55:00-06";0.160;0;;;;;;;;;;;;;;;;;0;;;;;0.016;;;;;0.160;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 05:56:00-06";0.157;0;;;;;;;;;;;;;;;;;0;;;;;0.016;;;;;0.157;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 05:57:00-06";0.157;0;;;;;;;;;;;;;;;;;0;;;;;0.016;;;;;0.157;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 05:58:00-06";0.157;0;;;;;;;;;;;;;;;;;0;;;;;0.016;;;;;0.157;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 05:59:00-06";0.157;0;;;;;;;;;;;;;;;;;0;;;;;0.016;;;;;0.157;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 06:00:00-06";0.157;0;;;;;;;;;;;;;;;;;0;;;;;0.016;;;;;0.157;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 06:01:00-06";0.157;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.157;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 06:02:00-06";0.157;0;;;;;;;;;;;;;;;;;0;;;;;0.016;;;;;0.157;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 06:03:00-06";0.157;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.157;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 06:04:00-06";0.157;0;;;;;;;;;;;;;;;;;0;;;;;0.016;;;;;0.157;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 06:05:00-06";0.157;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.157;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 06:06:00-06";0.157;0;;;;;;;;;;;;;;;;;0;;;;;0.016;;;;;0.157;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 06:07:00-06";0.157;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.157;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 06:08:00-06";0.157;0;;;;;;;;;;;;;;;;;0;;;;;0.016;;;;;0.157;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 06:09:00-06";0.157;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.157;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 06:10:00-06";0.157;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.157;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 06:11:00-06";0.156;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.156;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 06:12:00-06";0.156;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.156;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 06:13:00-06";0.156;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.156;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 06:14:00-06";0.156;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.156;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 06:15:00-06";0.156;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.156;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 06:16:00-06";0.156;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.156;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 06:17:00-06";0.156;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.156;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 06:18:00-06";0.157;0;;;;;;;;;;;;;;;;;0;;;;;0.016;;;;;0.157;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 06:19:00-06";0.156;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.156;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 06:20:00-06";0.156;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.156;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 06:21:00-06";0.156;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.156;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 06:22:00-06";0.156;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.156;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 06:23:00-06";0.156;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.156;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 06:24:00-06";0.243;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.243;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.090;;;;;;;;;;;0;;
9803;"2013-12-14 06:25:00-06";0.273;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.273;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.116;;;;;;;;;;;0;;
9803;"2013-12-14 06:26:00-06";0.270;0;;;;;;;;;;;;;;;;;0;;;;;0.016;;;;;0.270;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.111;;;;;;;;;;;0;;
9803;"2013-12-14 06:27:00-06";0.268;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.268;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.109;;;;;;;;;;;0;;
9803;"2013-12-14 06:28:00-06";0.267;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.267;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.108;;;;;;;;;;;0;;
9803;"2013-12-14 06:29:00-06";0.265;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.265;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.107;;;;;;;;;;;0;;
9803;"2013-12-14 06:30:00-06";0.260;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.260;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.106;;;;;;;;;;;0;;
9803;"2013-12-14 06:31:00-06";0.259;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.259;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.105;;;;;;;;;;;0;;
9803;"2013-12-14 06:32:00-06";0.258;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.258;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.105;;;;;;;;;;;0;;
9803;"2013-12-14 06:33:00-06";0.258;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.258;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.104;;;;;;;;;;;0;;
9803;"2013-12-14 06:34:00-06";0.257;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.257;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.104;;;;;;;;;;;0;;
9803;"2013-12-14 06:35:00-06";0.256;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.256;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.103;;;;;;;;;;;0;;
9803;"2013-12-14 06:36:00-06";0.256;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.256;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.102;;;;;;;;;;;0;;
9803;"2013-12-14 06:37:00-06";0.256;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.256;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.102;;;;;;;;;;;0;;
9803;"2013-12-14 06:38:00-06";0.256;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.256;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.102;;;;;;;;;;;0;;
9803;"2013-12-14 06:39:00-06";0.255;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.255;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.101;;;;;;;;;;;0;;
9803;"2013-12-14 06:40:00-06";0.255;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.255;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.101;;;;;;;;;;;0;;
9803;"2013-12-14 06:41:00-06";0.255;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.255;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.101;;;;;;;;;;;0;;
9803;"2013-12-14 06:42:00-06";0.254;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.254;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.100;;;;;;;;;;;0;;
9803;"2013-12-14 06:43:00-06";0.254;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.254;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.100;;;;;;;;;;;0;;
9803;"2013-12-14 06:44:00-06";0.253;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.253;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.099;;;;;;;;;;;0;;
9803;"2013-12-14 06:45:00-06";0.253;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.253;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.099;;;;;;;;;;;0;;
9803;"2013-12-14 06:46:00-06";0.253;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.253;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.099;;;;;;;;;;;0;;
9803;"2013-12-14 06:47:00-06";0.253;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.253;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.099;;;;;;;;;;;0;;
9803;"2013-12-14 06:48:00-06";0.252;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.252;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.098;;;;;;;;;;;0;;
9803;"2013-12-14 06:49:00-06";0.252;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.252;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.098;;;;;;;;;;;0;;
9803;"2013-12-14 06:50:00-06";0.252;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.252;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.098;;;;;;;;;;;0;;
9803;"2013-12-14 06:51:00-06";0.343;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.343;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.188;;;;;;;;;;;0;;
9803;"2013-12-14 06:52:00-06";0.566;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.566;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.414;;;;;;;;;;;0;;
9803;"2013-12-14 06:53:00-06";0.555;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.555;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.407;;;;;;;;;;;0;;
9803;"2013-12-14 06:54:00-06";0.555;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.555;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.409;;;;;;;;;;;0;;
9803;"2013-12-14 06:55:00-06";0.556;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.556;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.409;;;;;;;;;;;0;;
9803;"2013-12-14 06:56:00-06";0.556;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.556;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.410;;;;;;;;;;;0;;
9803;"2013-12-14 06:57:00-06";0.557;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.557;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.410;;;;;;;;;;;0;;
9803;"2013-12-14 06:58:00-06";0.556;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.556;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.410;;;;;;;;;;;0;;
9803;"2013-12-14 06:59:00-06";0.557;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.557;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.410;;;;;;;;;;;0;;
9803;"2013-12-14 07:00:00-06";0.557;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.557;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.411;;;;;;;;;;;0;;
9803;"2013-12-14 07:01:00-06";0.557;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.557;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.411;;;;;;;;;;;0;;
9803;"2013-12-14 07:02:00-06";0.556;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.556;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.410;;;;;;;;;;;0;;
9803;"2013-12-14 07:03:00-06";0.556;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.556;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.410;;;;;;;;;;;0;;
9803;"2013-12-14 07:04:00-06";0.215;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.215;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.061;;;;;;;;;;;0;;
9803;"2013-12-14 07:05:00-06";0.158;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.158;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 07:06:00-06";0.158;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.158;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 07:07:00-06";0.158;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.158;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 07:08:00-06";0.158;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.158;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 07:09:00-06";0.158;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.158;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 07:10:00-06";0.158;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.158;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 07:11:00-06";0.157;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.157;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 07:12:00-06";0.157;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.157;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 07:13:00-06";0.157;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.157;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 07:14:00-06";0.157;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.157;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 07:15:00-06";0.157;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.157;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 07:16:00-06";0.184;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.184;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;0;;
9803;"2013-12-14 07:17:00-06";1.640;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;1.640;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0.718;0;;;;;;;;;;;0;;
9803;"2013-12-14 07:18:00-06";1.403;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;1.403;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0.598;0;;;;;;;;;;;0;;
9803;"2013-12-14 07:19:00-06";1.405;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;1.405;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0.599;0;;;;;;;;;;;0;;
9803;"2013-12-14 07:20:00-06";1.363;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;1.363;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0.578;0;;;;;;;;;;;0;;
9803;"2013-12-14 07:21:00-06";1.280;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;1.280;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0.536;0;;;;;;;;;;;0;;
9803;"2013-12-14 07:22:00-06";1.525;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;1.525;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0.606;0.114;;;;;;;;;;;0;;
9803;"2013-12-14 07:23:00-06";1.403;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;1.403;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0.537;0.127;;;;;;;;;;;0;;
9803;"2013-12-14 07:24:00-06";1.573;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;1.573;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0.622;0.128;;;;;;;;;;;0;;
9803;"2013-12-14 07:25:00-06";1.408;0;;;;;;;;;;;;;;;;;0;;;;;0.016;;;;;1.408;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0.538;0.127;;;;;;;;;;;0;;
9803;"2013-12-14 07:26:00-06";1.459;0;;;;;;;;;;;;;;;;;0;;;;;0.016;;;;;1.459;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0.559;0.126;;;;;;;;;;;0;;
9803;"2013-12-14 07:27:00-06";1.574;0;;;;;;;;;;;;;;;;;0;;;;;0.016;;;;;1.574;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0.608;0.123;;;;;;;;;;;0;;
9803;"2013-12-14 07:28:00-06";1.500;0;;;;;;;;;;;;;;;;;0;;;;;0.016;;;;;1.500;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0.551;0.164;;;;;;;;;;;0;;
9803;"2013-12-14 07:29:00-06";1.535;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;1.535;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0.563;0.177;;;;;;;;;;;0;;
9803;"2013-12-14 07:30:00-06";0.813;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.813;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0.199;0.176;;;;;;;;;;;0;;
9803;"2013-12-14 07:31:00-06";0.396;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.396;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.168;;;;;;;;;;;0;;
9803;"2013-12-14 07:32:00-06";0.333;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.333;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.118;;;;;;;;;;;0;;
9803;"2013-12-14 07:33:00-06";0.334;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.334;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.119;;;;;;;;;;;0;;
9803;"2013-12-14 07:34:00-06";0.334;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.334;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.119;;;;;;;;;;;0;;
9803;"2013-12-14 07:35:00-06";0.310;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.310;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.123;;;;;;;;;;;0;;
9803;"2013-12-14 07:36:00-06";0.303;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.303;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.116;;;;;;;;;;;0;;
9803;"2013-12-14 07:37:00-06";0.285;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.285;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.115;;;;;;;;;;;0;;
9803;"2013-12-14 07:38:00-06";0.283;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.283;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.114;;;;;;;;;;;0;;
9803;"2013-12-14 07:39:00-06";0.291;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.291;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.113;;;;;;;;;;;0;;
9803;"2013-12-14 07:40:00-06";0.280;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.280;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.112;;;;;;;;;;;0;;
9803;"2013-12-14 07:41:00-06";0.284;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.284;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.112;;;;;;;;;;;0;;
9803;"2013-12-14 07:42:00-06";0.274;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.274;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.111;;;;;;;;;;;0;;
9803;"2013-12-14 07:43:00-06";0.285;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.285;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.110;;;;;;;;;;;0;;
9803;"2013-12-14 07:44:00-06";0.283;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.283;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.109;;;;;;;;;;;0;;
9803;"2013-12-14 07:45:00-06";0.284;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.284;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.109;;;;;;;;;;;0;;
9803;"2013-12-14 07:46:00-06";0.284;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.284;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.109;;;;;;;;;;;0;;
9803;"2013-12-14 07:47:00-06";0.279;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.279;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.108;;;;;;;;;;;0;;
9803;"2013-12-14 07:48:00-06";0.282;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.282;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.107;;;;;;;;;;;0;;
9803;"2013-12-14 07:49:00-06";0.283;0;;;;;;;;;;;;;;;;;0;;;;;0.015;;;;;0.283;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0.107;;;;;;;;;;;0;;
