"dataid";"localminute";"use";"air1";"air2";"air3";"airwindowunit1";"aquarium1";"bathroom1";"bathroom2";"bedroom1";"bedroom2";"bedroom3";"bedroom4";"bedroom5";"car1";"clotheswasher1";"clotheswasher_dryg1";"diningroom1";"diningroom2";"dishwasher1";"disposal1";"drye1";"dryg1";"freezer1";"furnace1";"furnace2";"garage1";"garage2";"gen";"grid";"heater1";"housefan1";"icemaker1";"jacuzzi1";"kitchen1";"kitchen2";"kitchenapp1";"kitchenapp2";"lights_plugs1";"lights_plugs2";"lights_plugs3";"lights_plugs4";"lights_plugs5";"lights_plugs6";"livingroom1";"livingroom2";"microwave1";"office1";"outsidelights_plugs1";"outsidelights_plugs2";"oven1";"oven2";"pool1";"pool2";"poollight1";"poolpump1";"pump1";"range1";"refrigerator1";"refrigerator2";"security1";"shed1";"sprinkler1";"unknown1";"unknown2";"unknown3";"unknown4";"utilityroom1";"venthood1";"waterheater1";"waterheater2";"winecooler1"
3299;"2013-12-31 21:49:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:50:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 21:51:00-06";0.154;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.154;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.026;;;;;;;;;;;0;;
3299;"2013-12-31 21:52:00-06";0.260;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.260;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.133;;;;;;;;;;;0;;
3299;"2013-12-31 21:53:00-06";0.252;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.252;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.127;;;;;;;;;;;0;;
3299;"2013-12-31 21:54:00-06";0.253;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.253;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.127;;;;;;;;;;;0;;
3299;"2013-12-31 21:55:00-06";0.252;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.252;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.126;;;;;;;;;;;0;;
3299;"2013-12-31 21:56:00-06";0.250;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.250;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.125;;;;;;;;;;;0;;
3299;"2013-12-31 21:57:00-06";0.249;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.249;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.123;;;;;;;;;;;0;;
3299;"2013-12-31 21:58:00-06";0.249;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.249;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.122;;;;;;;;;;;0;;
3299;"2013-12-31 21:59:00-06";2.055;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;2.055;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.121;;;;;;;;;;;1.812;;
3299;"2013-12-31 22:00:00-06";3.616;0.004;;;;;;;;;;;;;;;;;;;;;;0;;;;;3.616;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.121;;;;;;;;;;;3.377;;
3299;"2013-12-31 22:01:00-06";2.716;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;2.716;;;;;;;0;0.025;;;;;;;;;0;;;;;;;;;;;0;0.120;;;;;;;;;;;2.476;;
3299;"2013-12-31 22:02:00-06";0.244;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.244;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.119;;;;;;;;;;;0;;
3299;"2013-12-31 22:03:00-06";0.244;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.244;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.118;;;;;;;;;;;0;;
3299;"2013-12-31 22:04:00-06";0.167;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.167;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.040;;;;;;;;;;;0;;
3299;"2013-12-31 22:05:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:06:00-06";0.130;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.130;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:07:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:08:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:09:00-06";0.130;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.130;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:10:00-06";0.141;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.141;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:11:00-06";0.141;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.141;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:12:00-06";0.145;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.145;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:13:00-06";0.141;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.141;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:14:00-06";0.147;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.147;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:15:00-06";0.138;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.138;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:16:00-06";0.131;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.131;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:17:00-06";0.130;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.130;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:18:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:19:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:20:00-06";0.130;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.130;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:21:00-06";0.130;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.130;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:22:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:23:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:24:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:25:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:26:00-06";0.130;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.130;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:27:00-06";0.130;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.130;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:28:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:29:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:30:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:31:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:32:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:33:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:34:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:35:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:36:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:37:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:38:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:39:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:40:00-06";0.130;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.130;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:41:00-06";0.131;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.131;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:42:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:43:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:44:00-06";0.212;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.212;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.086;;;;;;;;;;;0;;
3299;"2013-12-31 22:45:00-06";0.257;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.257;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.131;;;;;;;;;;;0;;
3299;"2013-12-31 22:46:00-06";0.253;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.253;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.127;;;;;;;;;;;0;;
3299;"2013-12-31 22:47:00-06";0.253;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.253;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.127;;;;;;;;;;;0;;
3299;"2013-12-31 22:48:00-06";0.252;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.252;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.125;;;;;;;;;;;0;;
3299;"2013-12-31 22:49:00-06";0.251;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.251;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.124;;;;;;;;;;;0;;
3299;"2013-12-31 22:50:00-06";0.249;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.249;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.123;;;;;;;;;;;0;;
3299;"2013-12-31 22:51:00-06";0.248;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.248;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.122;;;;;;;;;;;0;;
3299;"2013-12-31 22:52:00-06";0.248;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.248;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.121;;;;;;;;;;;0;;
3299;"2013-12-31 22:53:00-06";0.247;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.247;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.120;;;;;;;;;;;0;;
3299;"2013-12-31 22:54:00-06";0.246;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.246;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.120;;;;;;;;;;;0;;
3299;"2013-12-31 22:55:00-06";0.246;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.246;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.119;;;;;;;;;;;0;;
3299;"2013-12-31 22:56:00-06";0.237;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.237;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.111;;;;;;;;;;;0;;
3299;"2013-12-31 22:57:00-06";0.130;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.130;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:58:00-06";0.130;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.130;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 22:59:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:00:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:01:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:02:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:03:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:04:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:05:00-06";0.130;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.130;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:06:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:07:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:08:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:09:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:10:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:11:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:12:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:13:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:14:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:15:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:16:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:17:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:18:00-06";0.128;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.128;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:19:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:20:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:21:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:22:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:23:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:24:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:25:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:26:00-06";0.130;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.130;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:27:00-06";0.130;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.130;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:28:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:29:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:30:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:31:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:32:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:33:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:34:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:35:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
3299;"2013-12-31 23:36:00-06";0.188;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.188;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.060;;;;;;;;;;;0;;
3299;"2013-12-31 23:37:00-06";0.258;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.258;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.132;;;;;;;;;;;0;;
3299;"2013-12-31 23:38:00-06";0.253;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.253;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.127;;;;;;;;;;;0;;
3299;"2013-12-31 23:39:00-06";0.253;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.253;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.126;;;;;;;;;;;0;;
3299;"2013-12-31 23:40:00-06";0.252;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.252;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.125;;;;;;;;;;;0;;
3299;"2013-12-31 23:41:00-06";0.252;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.252;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.124;;;;;;;;;;;0;;
3299;"2013-12-31 23:42:00-06";0.250;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.250;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.123;;;;;;;;;;;0;;
3299;"2013-12-31 23:43:00-06";0.249;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.249;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.122;;;;;;;;;;;0;;
3299;"2013-12-31 23:44:00-06";0.248;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.248;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.121;;;;;;;;;;;0;;
3299;"2013-12-31 23:45:00-06";0.250;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.250;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.120;;;;;;;;;;;0;;
3299;"2013-12-31 23:46:00-06";0.249;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.249;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.120;;;;;;;;;;;0;;
3299;"2013-12-31 23:47:00-06";0.246;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.246;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.119;;;;;;;;;;;0;;
3299;"2013-12-31 23:48:00-06";0.245;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.245;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.118;;;;;;;;;;;0;;
3299;"2013-12-31 23:49:00-06";0.135;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.135;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0.006;;;;;;;;;;;0;;
3299;"2013-12-31 23:50:00-06";0.823;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.823;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0.695;;
3299;"2013-12-31 23:51:00-06";3.560;0.004;;;;;;;;;;;;;;;;;;;;;;0;;;;;3.560;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;3.439;;
3299;"2013-12-31 23:52:00-06";3.545;0.004;;;;;;;;;;;;;;;;;;;;;;0;;;;;3.545;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;3.424;;
3299;"2013-12-31 23:53:00-06";0.372;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.372;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0.243;;
3299;"2013-12-31 23:54:00-06";0.129;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;0.129;;;;;;;0;0.026;;;;;;;;;0;;;;;;;;;;;0;0;;;;;;;;;;;0;;
